Sig	ips	exposure	denovo
Skin_F	HPSI0914i-zerv_7	0	shared
Skin_G	HPSI0914i-zerv_7	0	shared
Skin_H	HPSI0914i-zerv_7	0	shared
Skin_I	HPSI0914i-zerv_7	0	shared
UV_Skin_J	HPSI0914i-zerv_7	107.636254501801	shared
Culture	HPSI0914i-zerv_8	0	shared
Skin_B	HPSI0914i-zerv_8	0	shared
Skin_C	HPSI0914i-zerv_8	0	shared
UV_Skin_D	HPSI0914i-zerv_8	1492.48968363136	shared
Skin_E	HPSI0914i-zerv_8	0	shared
Skin_F	HPSI0914i-zerv_8	0	shared
Skin_G	HPSI0914i-zerv_8	0	shared
Skin_H	HPSI0914i-zerv_8	0	shared
Skin_I	HPSI0914i-zerv_8	0	shared
UV_Skin_J	HPSI0914i-zerv_8	7660.94452086199	shared
Culture	HPSI1013i-cups_3	0	shared
Skin_B	HPSI1013i-cups_3	0	shared
Skin_C	HPSI1013i-cups_3	0	shared
UV_Skin_D	HPSI1013i-cups_3	63.8864353312303	shared
Skin_E	HPSI1013i-cups_3	0	shared
Skin_F	HPSI1013i-cups_3	0	shared
Skin_G	HPSI1013i-cups_3	0	shared
Skin_H	HPSI1013i-cups_3	34.0378548895899	shared
Skin_I	HPSI1013i-cups_3	0	shared
UV_Skin_J	HPSI1013i-cups_3	0	shared
Culture	HPSI1013i-garx_2	0	shared
Skin_B	HPSI1013i-garx_2	0	shared
Skin_C	HPSI1013i-garx_2	0	shared
UV_Skin_D	HPSI1013i-garx_2	1449.65865782933	shared
Skin_E	HPSI1013i-garx_2	0	shared
Skin_F	HPSI1013i-garx_2	0	shared
Skin_G	HPSI1013i-garx_2	0	shared
Skin_H	HPSI1013i-garx_2	0	shared
Skin_I	HPSI1013i-garx_2	0	shared
UV_Skin_J	HPSI1013i-garx_2	4024.99353769677	shared
Culture	HPSI1013i-hiaf_1	0	shared
Skin_B	HPSI1013i-hiaf_1	0	shared
Skin_C	HPSI1013i-hiaf_1	213.12426035503	shared
UV_Skin_D	HPSI1013i-hiaf_1	0	shared
Skin_E	HPSI1013i-hiaf_1	0	shared
Skin_F	HPSI1013i-hiaf_1	0	shared
Skin_G	HPSI1013i-hiaf_1	126.639053254438	shared
Skin_H	HPSI1013i-hiaf_1	0	shared
Skin_I	HPSI1013i-hiaf_1	131.786982248521	shared
UV_Skin_J	HPSI1013i-hiaf_1	0	shared
Culture	HPSI1013i-hiaf_2	128.711538461538	shared
Skin_B	HPSI1013i-hiaf_2	0	shared
Skin_C	HPSI1013i-hiaf_2	124.132867132867	shared
UV_Skin_D	HPSI1013i-hiaf_2	78.8548951048951	shared
Skin_E	HPSI1013i-hiaf_2	0	shared
Skin_F	HPSI1013i-hiaf_2	0	shared
Skin_G	HPSI1013i-hiaf_2	96.6608391608392	shared
Skin_H	HPSI1013i-hiaf_2	0	shared
Skin_I	HPSI1013i-hiaf_2	98.1870629370629	shared
UV_Skin_J	HPSI1013i-hiaf_2	0	shared
Culture	HPSI1013i-jogf_2	0	shared
Skin_B	HPSI1013i-jogf_2	0	shared
Skin_C	HPSI1013i-jogf_2	0	shared
UV_Skin_D	HPSI1013i-jogf_2	0	shared
Skin_E	HPSI1013i-jogf_2	0	shared
Skin_F	HPSI1013i-jogf_2	0	shared
Skin_G	HPSI1013i-jogf_2	0	shared
Skin_H	HPSI1013i-jogf_2	0	shared
Skin_I	HPSI1013i-jogf_2	0	shared
UV_Skin_J	HPSI1013i-jogf_2	237.293046357616	shared
Culture	HPSI1013i-jufd_2	99.6098981077147	shared
Skin_B	HPSI1013i-jufd_2	0	shared
Skin_C	HPSI1013i-jufd_2	100.669577874818	shared
UV_Skin_D	HPSI1013i-jufd_2	0	shared
Skin_E	HPSI1013i-jufd_2	0	shared
Skin_F	HPSI1013i-jufd_2	0	shared
Skin_G	HPSI1013i-jufd_2	0	shared
Skin_H	HPSI1013i-jufd_2	54.5735080058224	shared
Skin_I	HPSI1013i-jufd_2	0	shared
UV_Skin_J	HPSI1013i-jufd_2	0	shared
Culture	HPSI1013i-jufd_3	0	shared
Skin_B	HPSI1013i-jufd_3	0	shared
Skin_C	HPSI1013i-jufd_3	94.8888888888889	shared
UV_Skin_D	HPSI1013i-jufd_3	0	shared
Skin_E	HPSI1013i-jufd_3	0	shared
Skin_F	HPSI1013i-jufd_3	0	shared
Skin_G	HPSI1013i-jufd_3	63.2592592592593	shared
Skin_H	HPSI1013i-jufd_3	97.4814814814815	shared
Skin_I	HPSI1013i-jufd_3	0	shared
UV_Skin_J	HPSI1013i-jufd_3	0	shared
Culture	HPSI1013i-kuxp_1	0	shared
Skin_B	HPSI1013i-kuxp_1	0	shared
Skin_C	HPSI1013i-kuxp_1	0	shared
UV_Skin_D	HPSI1013i-kuxp_1	202.206564551422	shared
Skin_E	HPSI1013i-kuxp_1	0	shared
Skin_F	HPSI1013i-kuxp_1	0	shared
Skin_G	HPSI1013i-kuxp_1	0	shared
Skin_H	HPSI1013i-kuxp_1	0	shared
Skin_I	HPSI1013i-kuxp_1	0	shared
UV_Skin_J	HPSI1013i-kuxp_1	912.210065645514	shared
Culture	HPSI1013i-pamv_1	0	shared
Skin_B	HPSI1013i-pamv_1	0	shared
Skin_C	HPSI1013i-pamv_1	114.545454545455	shared
UV_Skin_D	HPSI1013i-pamv_1	0	shared
Skin_E	HPSI1013i-pamv_1	0	shared
Skin_F	HPSI1013i-pamv_1	0	shared
Skin_G	HPSI1013i-pamv_1	0	shared
Skin_H	HPSI1013i-pamv_1	0	shared
Skin_I	HPSI1013i-pamv_1	134.727272727273	shared
UV_Skin_J	HPSI1013i-pamv_1	0	shared
Culture	HPSI1013i-pamv_3	0	shared
Skin_B	HPSI1013i-pamv_3	0	shared
Skin_C	HPSI1013i-pamv_3	121	shared
UV_Skin_D	HPSI1013i-pamv_3	0	shared
Skin_E	HPSI1013i-pamv_3	0	shared
Skin_F	HPSI1013i-pamv_3	0	shared
Skin_G	HPSI1013i-pamv_3	0	shared
Skin_H	HPSI1013i-pamv_3	0	shared
Skin_I	HPSI1013i-pamv_3	112.095238095238	shared
UV_Skin_J	HPSI1013i-pamv_3	0	shared
Culture	HPSI1013i-sebz_1	0	shared
Skin_B	HPSI1013i-sebz_1	0	shared
Skin_C	HPSI1013i-sebz_1	0	shared
UV_Skin_D	HPSI1013i-sebz_1	0	shared
Skin_E	HPSI1013i-sebz_1	0	shared
Skin_F	HPSI1013i-sebz_1	0	shared
Skin_G	HPSI1013i-sebz_1	86.2395543175488	shared
Skin_H	HPSI1013i-sebz_1	62.5236768802228	shared
Skin_I	HPSI1013i-sebz_1	0	shared
UV_Skin_J	HPSI1013i-sebz_1	185.41504178273	shared
Culture	HPSI1013i-sita_1	0	shared
Skin_B	HPSI1013i-sita_1	0	shared
Skin_C	HPSI1013i-sita_1	0	shared
UV_Skin_D	HPSI1013i-sita_1	0	shared
Skin_E	HPSI1013i-sita_1	0	shared
Skin_F	HPSI1013i-sita_1	0	shared
Skin_G	HPSI1013i-sita_1	124.189147286822	shared
Skin_H	HPSI1013i-sita_1	145.229457364341	shared
Skin_I	HPSI1013i-sita_1	0	shared
UV_Skin_J	HPSI1013i-sita_1	0	shared
Culture	HPSI1013i-woci_1	0	shared
Skin_B	HPSI1013i-woci_1	0	shared
Skin_C	HPSI1013i-woci_1	0	shared
UV_Skin_D	HPSI1013i-woci_1	326.311548791406	shared
Skin_E	HPSI1013i-woci_1	0	shared
Skin_F	HPSI1013i-woci_1	0	shared
Skin_G	HPSI1013i-woci_1	140.802148612355	shared
Skin_H	HPSI1013i-woci_1	128.469113697404	shared
Skin_I	HPSI1013i-woci_1	0	shared
UV_Skin_J	HPSI1013i-woci_1	469.683079677708	shared
Culture	HPSI1013i-woci_2	0	shared
Skin_B	HPSI1013i-woci_2	0	shared
Skin_C	HPSI1013i-woci_2	0	shared
UV_Skin_D	HPSI1013i-woci_2	184.514933628319	shared
Skin_E	HPSI1013i-woci_2	0	shared
Skin_F	HPSI1013i-woci_2	0	shared
Skin_G	HPSI1013i-woci_2	264.454646017699	shared
Skin_H	HPSI1013i-woci_2	202.111725663717	shared
Skin_I	HPSI1013i-woci_2	0	shared
UV_Skin_J	HPSI1013i-woci_2	0	shared
Culture	HPSI1013i-wopl_1	115.751020408163	shared
Skin_B	HPSI1013i-wopl_1	0	shared
Skin_C	HPSI1013i-wopl_1	0	shared
UV_Skin_D	HPSI1013i-wopl_1	0	shared
Skin_E	HPSI1013i-wopl_1	0	shared
Skin_F	HPSI1013i-wopl_1	0	shared
Skin_G	HPSI1013i-wopl_1	0	shared
Skin_H	HPSI1013i-wopl_1	92.265306122449	shared
Skin_I	HPSI1013i-wopl_1	0	shared
UV_Skin_J	HPSI1013i-wopl_1	0	shared
Culture	HPSI1013i-wuye_2	0	shared
Skin_B	HPSI1013i-wuye_2	0	shared
Skin_C	HPSI1013i-wuye_2	78.225	shared
UV_Skin_D	HPSI1013i-wuye_2	0	shared
Skin_E	HPSI1013i-wuye_2	0	shared
Skin_F	HPSI1013i-wuye_2	0	shared
Skin_G	HPSI1013i-wuye_2	0	shared
Skin_H	HPSI1013i-wuye_2	0	shared
Skin_I	HPSI1013i-wuye_2	0	shared
UV_Skin_J	HPSI1013i-wuye_2	0	shared
Culture	HPSI1013i-wuye_3	0	shared
Skin_B	HPSI1013i-wuye_3	0	shared
Skin_C	HPSI1013i-wuye_3	0	shared
UV_Skin_D	HPSI1013i-wuye_3	0	shared
Skin_E	HPSI1013i-wuye_3	0	shared
Skin_F	HPSI1013i-wuye_3	0	shared
Skin_G	HPSI1013i-wuye_3	0	shared
Skin_H	HPSI1013i-wuye_3	0	shared
Skin_I	HPSI1013i-wuye_3	0	shared
UV_Skin_J	HPSI1013i-wuye_3	0	shared
Culture	HPSI1013i-yemz_1	0	shared
Skin_B	HPSI1013i-yemz_1	0	shared
Skin_C	HPSI1013i-yemz_1	124.788553259141	shared
UV_Skin_D	HPSI1013i-yemz_1	88.0564387917329	shared
Skin_E	HPSI1013i-yemz_1	0	shared
Skin_F	HPSI1013i-yemz_1	0	shared
Skin_G	HPSI1013i-yemz_1	118.247217806041	shared
Skin_H	HPSI1013i-yemz_1	112.20906200318	shared
Skin_I	HPSI1013i-yemz_1	0	shared
UV_Skin_J	HPSI1013i-yemz_1	0	shared
Culture	HPSI1013i-yemz_3	0	shared
Skin_B	HPSI1013i-yemz_3	0	shared
Skin_C	HPSI1013i-yemz_3	123.535064935065	shared
UV_Skin_D	HPSI1013i-yemz_3	81.1506493506493	shared
Skin_E	HPSI1013i-yemz_3	0	shared
Skin_F	HPSI1013i-yemz_3	0	shared
Skin_G	HPSI1013i-yemz_3	118.366233766234	shared
Skin_H	HPSI1013i-yemz_3	114.748051948052	shared
Skin_I	HPSI1013i-yemz_3	113.714285714286	shared
UV_Skin_J	HPSI1013i-yemz_3	0	shared
Culture	HPSI1013i-zagm_1	0	shared
Skin_B	HPSI1013i-zagm_1	0	shared
Skin_C	HPSI1013i-zagm_1	0	shared
UV_Skin_D	HPSI1013i-zagm_1	0	shared
Skin_E	HPSI1013i-zagm_1	0	shared
Skin_F	HPSI1013i-zagm_1	0	shared
Skin_G	HPSI1013i-zagm_1	0	shared
Skin_H	HPSI1013i-zagm_1	30.4744186046512	shared
Skin_I	HPSI1013i-zagm_1	0	shared
UV_Skin_J	HPSI1013i-zagm_1	58.2279069767442	shared
Culture	HPSI1014i-babz_3	0	shared
Skin_B	HPSI1014i-babz_3	0	shared
Skin_C	HPSI1014i-babz_3	51.3488372093023	shared
UV_Skin_D	HPSI1014i-babz_3	0	shared
Skin_E	HPSI1014i-babz_3	0	shared
Skin_F	HPSI1014i-babz_3	0	shared
Skin_G	HPSI1014i-babz_3	65.2558139534884	shared
Skin_H	HPSI1014i-babz_3	0	shared
Skin_I	HPSI1014i-babz_3	0	shared
UV_Skin_J	HPSI1014i-babz_3	0	shared
Culture	HPSI1014i-bilx_1	0	shared
Skin_B	HPSI1014i-bilx_1	0	shared
Skin_C	HPSI1014i-bilx_1	0	shared
UV_Skin_D	HPSI1014i-bilx_1	1052.51640175854	shared
Skin_E	HPSI1014i-bilx_1	0	shared
Skin_F	HPSI1014i-bilx_1	0	shared
Skin_G	HPSI1014i-bilx_1	0	shared
Skin_H	HPSI1014i-bilx_1	0	shared
Skin_I	HPSI1014i-bilx_1	0	shared
UV_Skin_J	HPSI1014i-bilx_1	1288.86743320933	shared
Culture	HPSI1014i-bilx_2	0	shared
Skin_B	HPSI1014i-bilx_2	0	shared
Skin_C	HPSI1014i-bilx_2	0	shared
UV_Skin_D	HPSI1014i-bilx_2	495.073442136499	shared
Skin_E	HPSI1014i-bilx_2	0	shared
Skin_F	HPSI1014i-bilx_2	0	shared
Skin_G	HPSI1014i-bilx_2	257.047477744807	shared
Skin_H	HPSI1014i-bilx_2	247.793768545994	shared
Skin_I	HPSI1014i-bilx_2	0	shared
UV_Skin_J	HPSI1014i-bilx_2	1009.16839762611	shared
Culture	HPSI1014i-eesb_1	0	shared
Skin_B	HPSI1014i-eesb_1	0	shared
Skin_C	HPSI1014i-eesb_1	0	shared
UV_Skin_D	HPSI1014i-eesb_1	528.751994680851	shared
Skin_E	HPSI1014i-eesb_1	0	shared
Skin_F	HPSI1014i-eesb_1	0	shared
Skin_G	HPSI1014i-eesb_1	311.030585106383	shared
Skin_H	HPSI1014i-eesb_1	235.78125	shared
Skin_I	HPSI1014i-eesb_1	0	shared
UV_Skin_J	HPSI1014i-eesb_1	0	shared
Culture	HPSI1014i-juuy_2	110.83422459893	shared
Skin_B	HPSI1014i-juuy_2	0	shared
Skin_C	HPSI1014i-juuy_2	0	shared
UV_Skin_D	HPSI1014i-juuy_2	193.31550802139	shared
Skin_E	HPSI1014i-juuy_2	0	shared
Skin_F	HPSI1014i-juuy_2	0	shared
Skin_G	HPSI1014i-juuy_2	0	shared
Skin_H	HPSI1014i-juuy_2	0	shared
Skin_I	HPSI1014i-juuy_2	0	shared
UV_Skin_J	HPSI1014i-juuy_2	496.949732620321	shared
Culture	HPSI1014i-kefb_1	0	shared
Skin_B	HPSI1014i-kefb_1	0	shared
Skin_C	HPSI1014i-kefb_1	0	shared
UV_Skin_D	HPSI1014i-kefb_1	1237.2876974629	shared
Skin_E	HPSI1014i-kefb_1	0	shared
Skin_F	HPSI1014i-kefb_1	0	shared
Skin_G	HPSI1014i-kefb_1	0	shared
Skin_H	HPSI1014i-kefb_1	0	shared
Skin_I	HPSI1014i-kefb_1	0	shared
UV_Skin_J	HPSI1014i-kefb_1	2486.22403063667	shared
Culture	HPSI1014i-nosn_1	0	shared
Skin_B	HPSI1014i-nosn_1	0	shared
Skin_C	HPSI1014i-nosn_1	0	shared
UV_Skin_D	HPSI1014i-nosn_1	0	shared
Skin_E	HPSI1014i-nosn_1	0	shared
Skin_F	HPSI1014i-nosn_1	0	shared
Skin_G	HPSI1014i-nosn_1	0	shared
Skin_H	HPSI1014i-nosn_1	0	shared
Skin_I	HPSI1014i-nosn_1	74.8936170212766	shared
UV_Skin_J	HPSI1014i-nosn_1	0	shared
Culture	HPSI1014i-nosn_6	0	shared
Skin_B	HPSI1014i-nosn_6	0	shared
Skin_C	HPSI1014i-nosn_6	0	shared
UV_Skin_D	HPSI1014i-nosn_6	260.533731343284	shared
Skin_E	HPSI1014i-nosn_6	0	shared
Skin_F	HPSI1014i-nosn_6	0	shared
Skin_G	HPSI1014i-nosn_6	0	shared
Skin_H	HPSI1014i-nosn_6	0	shared
Skin_I	HPSI1014i-nosn_6	0	shared
UV_Skin_J	HPSI1014i-nosn_6	449.178507462687	shared
Culture	HPSI1014i-qayj_3	91.3217391304348	shared
Skin_B	HPSI1014i-qayj_3	62.5913043478261	shared
Skin_C	HPSI1014i-qayj_3	0	shared
UV_Skin_D	HPSI1014i-qayj_3	168.278260869565	shared
Skin_E	HPSI1014i-qayj_3	0	shared
Skin_F	HPSI1014i-qayj_3	0	shared
Skin_G	HPSI1014i-qayj_3	129.286956521739	shared
Skin_H	HPSI1014i-qayj_3	81.5739130434783	shared
Skin_I	HPSI1014i-qayj_3	95.4260869565217	shared
UV_Skin_J	HPSI1014i-qayj_3	0	shared
Culture	HPSI1014i-qayj_4	0	shared
Skin_B	HPSI1014i-qayj_4	0	shared
Skin_C	HPSI1014i-qayj_4	0	shared
UV_Skin_D	HPSI1014i-qayj_4	0	shared
Skin_E	HPSI1014i-qayj_4	0	shared
Skin_F	HPSI1014i-qayj_4	0	shared
Skin_G	HPSI1014i-qayj_4	42.316715542522	shared
Skin_H	HPSI1014i-qayj_4	0	shared
Skin_I	HPSI1014i-qayj_4	69.4428152492669	shared
UV_Skin_J	HPSI1014i-qayj_4	0	shared
Culture	HPSI1014i-quls_2	0	shared
Skin_B	HPSI1014i-quls_2	0	shared
Skin_C	HPSI1014i-quls_2	126.790464240903	shared
UV_Skin_D	HPSI1014i-quls_2	544.393977415307	shared
Skin_E	HPSI1014i-quls_2	0	shared
Skin_F	HPSI1014i-quls_2	0	shared
Skin_G	HPSI1014i-quls_2	0	shared
Skin_H	HPSI1014i-quls_2	149.934755332497	shared
Skin_I	HPSI1014i-quls_2	149.431618569636	shared
UV_Skin_J	HPSI1014i-quls_2	0	shared
Culture	HPSI1014i-riun_1	0	shared
Skin_B	HPSI1014i-riun_1	18.3877551020408	shared
Skin_C	HPSI1014i-riun_1	0	shared
UV_Skin_D	HPSI1014i-riun_1	0	shared
Skin_E	HPSI1014i-riun_1	0	shared
Skin_F	HPSI1014i-riun_1	0	shared
Skin_G	HPSI1014i-riun_1	0	shared
Skin_H	HPSI1014i-riun_1	0	shared
Skin_I	HPSI1014i-riun_1	0	shared
UV_Skin_J	HPSI1014i-riun_1	0	shared
Culture	HPSI1014i-roug_3	55.863453815261	shared
Skin_B	HPSI1014i-roug_3	0	shared
Skin_C	HPSI1014i-roug_3	32.8915662650602	shared
UV_Skin_D	HPSI1014i-roug_3	0	shared
Skin_E	HPSI1014i-roug_3	0	shared
Skin_F	HPSI1014i-roug_3	0	shared
Skin_G	HPSI1014i-roug_3	0	shared
Skin_H	HPSI1014i-roug_3	0	shared
Skin_I	HPSI1014i-roug_3	0	shared
UV_Skin_J	HPSI1014i-roug_3	0	shared
Culture	HPSI1014i-sehl_6	0	shared
Skin_B	HPSI1014i-sehl_6	0	shared
Skin_C	HPSI1014i-sehl_6	0	shared
UV_Skin_D	HPSI1014i-sehl_6	838.218990590248	shared
Skin_E	HPSI1014i-sehl_6	0	shared
Skin_F	HPSI1014i-sehl_6	0	shared
Skin_G	HPSI1014i-sehl_6	420.626176218991	shared
Skin_H	HPSI1014i-sehl_6	0	shared
Skin_I	HPSI1014i-sehl_6	0	shared
UV_Skin_J	HPSI1014i-sehl_6	2260.86569717707	shared
Culture	HPSI1014i-tixi_4	0	shared
Skin_B	HPSI1014i-tixi_4	0	shared
Skin_C	HPSI1014i-tixi_4	0	shared
UV_Skin_D	HPSI1014i-tixi_4	2013.00312078273	shared
Skin_E	HPSI1014i-tixi_4	0	shared
Skin_F	HPSI1014i-tixi_4	0	shared
Skin_G	HPSI1014i-tixi_4	0	shared
Skin_H	HPSI1014i-tixi_4	0	shared
Skin_I	HPSI1014i-tixi_4	0	shared
UV_Skin_J	HPSI1014i-tixi_4	3407.20352564103	shared
Culture	HPSI1014i-toss_3	0	shared
Skin_B	HPSI1014i-toss_3	0	shared
Skin_C	HPSI1014i-toss_3	0	shared
UV_Skin_D	HPSI1014i-toss_3	0	shared
Skin_E	HPSI1014i-toss_3	0	shared
Skin_F	HPSI1014i-toss_3	0	shared
Skin_G	HPSI1014i-toss_3	0	shared
Skin_H	HPSI1014i-toss_3	0	shared
Skin_I	HPSI1014i-toss_3	0	shared
UV_Skin_J	HPSI1014i-toss_3	0	shared
Culture	HPSI1014i-tuju_1	0	shared
Skin_B	HPSI1014i-tuju_1	0	shared
Skin_C	HPSI1014i-tuju_1	0	shared
UV_Skin_D	HPSI1014i-tuju_1	0	shared
Skin_E	HPSI1014i-tuju_1	0	shared
Skin_F	HPSI1014i-tuju_1	0	shared
Skin_G	HPSI1014i-tuju_1	0	shared
Skin_H	HPSI1014i-tuju_1	0	shared
Skin_I	HPSI1014i-tuju_1	0	shared
UV_Skin_J	HPSI1014i-tuju_1	143.512544802867	shared
Culture	HPSI1014i-tuju_4	0	shared
Skin_B	HPSI1014i-tuju_4	0	shared
Skin_C	HPSI1014i-tuju_4	64.5801526717557	shared
UV_Skin_D	HPSI1014i-tuju_4	0	shared
Skin_E	HPSI1014i-tuju_4	0	shared
Skin_F	HPSI1014i-tuju_4	0	shared
Skin_G	HPSI1014i-tuju_4	67.8091603053435	shared
Skin_H	HPSI1014i-tuju_4	0	shared
Skin_I	HPSI1014i-tuju_4	66.1946564885496	shared
UV_Skin_J	HPSI1014i-tuju_4	0	shared
Culture	HPSI1014i-vils_1	46.3820224719101	shared
Skin_B	HPSI1014i-vils_1	0	shared
Skin_C	HPSI1014i-vils_1	0	shared
UV_Skin_D	HPSI1014i-vils_1	0	shared
Skin_E	HPSI1014i-vils_1	0	shared
Skin_F	HPSI1014i-vils_1	0	shared
Skin_G	HPSI1014i-vils_1	70.1123595505618	shared
Skin_H	HPSI1014i-vils_1	0	shared
Skin_I	HPSI1014i-vils_1	0	shared
UV_Skin_J	HPSI1014i-vils_1	0	shared
Culture	HPSI1014i-xejd_1	0	shared
Skin_B	HPSI1014i-xejd_1	0	shared
Skin_C	HPSI1014i-xejd_1	0	shared
UV_Skin_D	HPSI1014i-xejd_1	0	shared
Skin_E	HPSI1014i-xejd_1	0	shared
Skin_F	HPSI1014i-xejd_1	0	shared
Skin_G	HPSI1014i-xejd_1	0	shared
Skin_H	HPSI1014i-xejd_1	0	shared
Skin_I	HPSI1014i-xejd_1	0	shared
UV_Skin_J	HPSI1014i-xejd_1	71.2849002849003	shared
Culture	HPSI1014i-xejd_2	0	shared
Skin_B	HPSI1014i-xejd_2	0	shared
Skin_C	HPSI1014i-xejd_2	0	shared
UV_Skin_D	HPSI1014i-xejd_2	0	shared
Skin_E	HPSI1014i-xejd_2	0	shared
Skin_F	HPSI1014i-xejd_2	0	shared
Skin_G	HPSI1014i-xejd_2	0	shared
Skin_H	HPSI1014i-xejd_2	0	shared
Skin_I	HPSI1014i-xejd_2	0	shared
UV_Skin_J	HPSI1014i-xejd_2	84.5885416666667	shared
Culture	HPSI1113i-bima_1	0	shared
Skin_B	HPSI1113i-bima_1	0	shared
Skin_C	HPSI1113i-bima_1	0	shared
UV_Skin_D	HPSI1113i-bima_1	234.275078864353	shared
Skin_E	HPSI1113i-bima_1	0	shared
Skin_F	HPSI1113i-bima_1	0	shared
Skin_G	HPSI1113i-bima_1	108.788643533123	shared
Skin_H	HPSI1113i-bima_1	0	shared
Skin_I	HPSI1113i-bima_1	0	shared
UV_Skin_J	HPSI1113i-bima_1	305.114195583596	shared
Culture	HPSI1113i-bima_2	0	shared
Skin_B	HPSI1113i-bima_2	0	shared
Skin_C	HPSI1113i-bima_2	0	shared
UV_Skin_D	HPSI1113i-bima_2	0	shared
Skin_E	HPSI1113i-bima_2	0	shared
Skin_F	HPSI1113i-bima_2	0	shared
Skin_G	HPSI1113i-bima_2	0	shared
Skin_H	HPSI1113i-bima_2	0	shared
Skin_I	HPSI1113i-bima_2	0	shared
UV_Skin_J	HPSI1113i-bima_2	63.4540229885057	shared
Culture	HPSI1113i-dons_1	53.8492647058824	shared
Skin_B	HPSI1113i-dons_1	0	shared
Skin_C	HPSI1113i-dons_1	74.3897058823529	shared
UV_Skin_D	HPSI1113i-dons_1	0	shared
Skin_E	HPSI1113i-dons_1	0	shared
Skin_F	HPSI1113i-dons_1	0	shared
Skin_G	HPSI1113i-dons_1	0	shared
Skin_H	HPSI1113i-dons_1	0	shared
Skin_I	HPSI1113i-dons_1	0	shared
UV_Skin_J	HPSI1113i-dons_1	0	shared
Culture	HPSI1113i-eofe_1	0	shared
Skin_B	HPSI1113i-eofe_1	0	shared
Skin_C	HPSI1113i-eofe_1	0	shared
UV_Skin_D	HPSI1113i-eofe_1	1456.87440982059	shared
Skin_E	HPSI1113i-eofe_1	0	shared
Skin_F	HPSI1113i-eofe_1	0	shared
Skin_G	HPSI1113i-eofe_1	0	shared
Skin_H	HPSI1113i-eofe_1	0	shared
Skin_I	HPSI1113i-eofe_1	0	shared
UV_Skin_J	HPSI1113i-eofe_1	7230.32105760151	shared
Culture	HPSI1113i-hajc_1	187.351225204201	shared
Skin_B	HPSI1113i-hajc_1	0	shared
Skin_C	HPSI1113i-hajc_1	0	shared
UV_Skin_D	HPSI1113i-hajc_1	251.883313885648	shared
Skin_E	HPSI1113i-hajc_1	0	shared
Skin_F	HPSI1113i-hajc_1	0	shared
Skin_G	HPSI1113i-hajc_1	313.813302217036	shared
Skin_H	HPSI1113i-hajc_1	0	shared
Skin_I	HPSI1113i-hajc_1	0	shared
UV_Skin_J	HPSI1113i-hajc_1	0	shared
Culture	HPSI1113i-hayt_1	0	shared
Skin_B	HPSI1113i-hayt_1	0	shared
Skin_C	HPSI1113i-hayt_1	54.8961424332344	shared
UV_Skin_D	HPSI1113i-hayt_1	0	shared
Skin_E	HPSI1113i-hayt_1	0	shared
Skin_F	HPSI1113i-hayt_1	0	shared
Skin_G	HPSI1113i-hayt_1	0	shared
Skin_H	HPSI1113i-hayt_1	0	shared
Skin_I	HPSI1113i-hayt_1	0	shared
UV_Skin_J	HPSI1113i-hayt_1	0	shared
Culture	HPSI1113i-hayt_3	0	shared
Skin_B	HPSI1113i-hayt_3	0	shared
Skin_C	HPSI1113i-hayt_3	42.392523364486	shared
UV_Skin_D	HPSI1113i-hayt_3	0	shared
Skin_E	HPSI1113i-hayt_3	0	shared
Skin_F	HPSI1113i-hayt_3	0	shared
Skin_G	HPSI1113i-hayt_3	0	shared
Skin_H	HPSI1113i-hayt_3	0	shared
Skin_I	HPSI1113i-hayt_3	0	shared
UV_Skin_J	HPSI1113i-hayt_3	0	shared
Culture	HPSI1113i-ieki_2	0	shared
Skin_B	HPSI1113i-ieki_2	0	shared
Skin_C	HPSI1113i-ieki_2	0	shared
UV_Skin_D	HPSI1113i-ieki_2	214.30542340628	shared
Skin_E	HPSI1113i-ieki_2	0	shared
Skin_F	HPSI1113i-ieki_2	0	shared
Skin_G	HPSI1113i-ieki_2	0	shared
Skin_H	HPSI1113i-ieki_2	0	shared
Skin_I	HPSI1113i-ieki_2	0	shared
UV_Skin_J	HPSI1113i-ieki_2	109.443387250238	shared
Culture	HPSI1113i-ieki_3	0	shared
Skin_B	HPSI1113i-ieki_3	0	shared
Skin_C	HPSI1113i-ieki_3	164.270662155631	shared
UV_Skin_D	HPSI1113i-ieki_3	410.169647172547	shared
Skin_E	HPSI1113i-ieki_3	0	shared
Skin_F	HPSI1113i-ieki_3	0	shared
Skin_G	HPSI1113i-ieki_3	0	shared
Skin_H	HPSI1113i-ieki_3	131.315128081199	shared
Skin_I	HPSI1113i-ieki_3	0	shared
UV_Skin_J	HPSI1113i-ieki_3	0	shared
Culture	HPSI1113i-oaaz_2	0	shared
Skin_B	HPSI1113i-oaaz_2	0	shared
Skin_C	HPSI1113i-oaaz_2	0	shared
UV_Skin_D	HPSI1113i-oaaz_2	0	shared
Skin_E	HPSI1113i-oaaz_2	0	shared
Skin_F	HPSI1113i-oaaz_2	0	shared
Skin_G	HPSI1113i-oaaz_2	186.621815806662	shared
Skin_H	HPSI1113i-oaaz_2	0	shared
Skin_I	HPSI1113i-oaaz_2	175.614630960157	shared
UV_Skin_J	HPSI1113i-oaaz_2	117.576747224037	shared
Culture	HPSI1113i-oaaz_3	0	shared
Skin_B	HPSI1113i-oaaz_3	0	shared
Skin_C	HPSI1113i-oaaz_3	0	shared
